Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Market,Mapping_Result
K0023561,뒤집개,C016320,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 뒤집개
K0023562,믹싱볼,C016321,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 믹싱볼
K0023563,야채탈수기,C016322,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 야채탈수기
K0023564,주걱,C016323,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 주걱
K0023565,주방집게,C016324,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 주방집게
K0023566,찜기,C016325,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 찜기
K0023567,착즙기,C016326,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 착즙기
K0023568,채반,C016327,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 채반
K0023569,키친툴세트,C016328,EX(완전일치),1,G마켓2.0,주방용품 > 조리도구 > 키친툴세트
K0023570,고무장갑,C016329,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 고무장갑
K0023571,기타주방소모품,C016331,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 기타주방소모품
K0023572,김장비닐,C016332,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 김장비닐
K0023573,랩,C016333,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 랩
K0023574,롤백,C016334,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 롤백
K0023575,비닐봉투,C016335,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 비닐봉투
K0023576,수세미,C016336,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 수세미
K0023577,쓰레기봉투,C016337,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 쓰레기봉투
K0023578,위생장갑,C016338,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 위생장갑
K0023579,지퍼백,C016339,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 지퍼백
K0023580,행주,C016340,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 행주
K0023581,호일,C016341,EX(완전일치),1,G마켓2.0,주방용품 > 주방소모품 > 호일
K0023582,기타주방잡화,C016342,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 기타주방잡화
K0023583,김장매트,C016344,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 김장매트
K0023584,냄비받침,C016345,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 냄비받침
K0023585,밥상보,C016346,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 밥상보
K0023586,설거지통,C016347,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 설거지통
K0023587,식탁매트,C016348,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 식탁매트
K0023588,싱크대거름망,C016349,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 싱크대거름망
K0023589,싱크대물막이,C016350,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 싱크대물막이
K0023590,앞치마,C016351,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 앞치마
K0023591,조리복/위생모자,C016352,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 조리복/위생모자
K0023592,조리복,C016352,SY(유의어분리),2,G마켓2.0,주방용품 > 주방잡화 > 조리복/위생모자
K0023593,위생모자,C016352,SY(유의어분리),2,G마켓2.0,주방용품 > 주방잡화 > 조리복/위생모자
K0023594,종이컵디스펜서,C016353,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 종이컵디스펜서
K0023595,주방매트,C016354,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 주방매트
K0023596,주방세척솔,C016355,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 주방세척솔
K0023597,주방장갑,C016356,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 주방장갑
K0023598,컵받침,C016357,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 컵받침
K0023599,프라이팬덮개,C016358,EX(완전일치),1,G마켓2.0,주방용품 > 주방잡화 > 프라이팬덮개
K0023600,기타주방정리용품,C016359,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 기타주방정리용품
K0023601,냉장고선반/트레이,C016361,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 냉장고선반/트레이
K0023602,냉장고선반,C016361,SY(유의어분리),2,G마켓2.0,주방용품 > 주방정리용품 > 냉장고선반/트레이
K0023603,트레이,C016361,SY(유의어분리),2,G마켓2.0,주방용품 > 주방정리용품 > 냉장고선반/트레이
K0023604,도마꽂이,C016362,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 도마꽂이
K0023605,수저통,C016363,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 수저통
K0023606,식기건조대,C016364,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 식기건조대
K0023607,싱크롤,C016365,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 싱크롤
K0023608,접시정리대,C016366,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 접시정리대
K0023609,주방걸이,C016367,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 주방걸이
K0023610,주방선반,C016368,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 주방선반
K0023611,칼꽂이,C016369,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 칼꽂이
K0023612,컵걸이,C016370,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 컵걸이
K0023613,프라이팬정리대,C016371,EX(완전일치),1,G마켓2.0,주방용품 > 주방정리용품 > 프라이팬정리대
K0023614,주전자,C016372,EX(완전일치),1,G마켓2.0,주방용품 > 주전자/티포트 > 주전자
K0023615,차거름망,C016374,EX(완전일치),1,G마켓2.0,주방용품 > 주전자/티포트 > 차거름망
K0023616,티포트,C016375,EX(완전일치),1,G마켓2.0,주방용품 > 주전자/티포트 > 티포트
K0023617,강판,C016376,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 강판
K0023618,기타칼/커팅기구,C016378,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 기타칼/커팅기구
K0023619,기타칼,C016378,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 기타칼/커팅기구
K0023620,커팅기구,C016378,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 기타칼/커팅기구
K0023621,다지기,C016379,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 다지기
K0023622,절구/맷돌,C016380,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 절구/맷돌
K0023623,절구,C016380,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 절구/맷돌
K0023624,맷돌,C016380,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 절구/맷돌
K0023625,주방가위,C016381,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 주방가위
K0023626,채칼/필러,C016382,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 채칼/필러
K0023627,채칼,C016382,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 채칼/필러
K0023628,필러,C016382,SY(유의어분리),2,G마켓2.0,주방용품 > 칼/커팅기구 > 채칼/필러
K0023629,칼,C016383,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 칼
K0023630,칼갈이,C016384,EX(완전일치),1,G마켓2.0,주방용품 > 칼/커팅기구 > 칼갈이
K0023631,기타커피용품,C016385,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 기타커피용품
K0023632,드립포트/서버,C016387,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 드립포트/서버
K0023633,드립포트,C016387,SY(유의어분리),2,G마켓2.0,주방용품 > 커피용품 > 드립포트/서버
K0023634,서버,C016387,SY(유의어분리),2,G마켓2.0,주방용품 > 커피용품 > 드립포트/서버
K0023635,스팀피쳐/저그,C016388,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 스팀피쳐/저그
K0023636,스팀피쳐,C016388,SY(유의어분리),2,G마켓2.0,주방용품 > 커피용품 > 스팀피쳐/저그
K0023637,저그,C016388,SY(유의어분리),2,G마켓2.0,주방용품 > 커피용품 > 스팀피쳐/저그
K0023638,여과지,C016389,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 여과지
K0023639,커피보관용기,C016390,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 커피보관용기
K0023640,커피여과기,C016391,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 커피여과기
K0023641,커피추출기,C016392,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 커피추출기
K0023642,템퍼,C016393,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 템퍼
K0023643,핸드드리퍼,C016394,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 핸드드리퍼
K0023644,핸드밀,C016395,EX(완전일치),1,G마켓2.0,주방용품 > 커피용품 > 핸드밀
K0023645,기타컵/잔,C016396,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 기타컵/잔
K0023646,기타컵,C016396,SY(유의어분리),2,G마켓2.0,주방용품 > 컵/잔 > 기타컵/잔
K0023647,다기세트,C016398,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 다기세트
K0023648,머그,C016399,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 머그
K0023649,물컵,C016400,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 물컵
K0023650,술잔,C016401,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 술잔
K0023651,찻잔,C016402,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 찻잔
K0023652,찻잔세트,C016403,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 찻잔세트
K0023653,텀블러,C016404,EX(완전일치),1,G마켓2.0,주방용품 > 컵/잔 > 텀블러
K0023654,구이팬,C016405,EX(완전일치),1,G마켓2.0,주방용품 > 프라이팬 > 구이팬
K0023655,궁중팬,C016407,EX(완전일치),1,G마켓2.0,주방용품 > 프라이팬 > 궁중팬
K0023656,양면팬,C016408,EX(완전일치),1,G마켓2.0,주방용품 > 프라이팬 > 양면팬
K0023657,일반프라이팬,C016409,EX(완전일치),1,G마켓2.0,주방용품 > 프라이팬 > 일반프라이팬
K0023658,프라이팬세트,C016410,EX(완전일치),1,G마켓2.0,주방용품 > 프라이팬 > 프라이팬세트
K0023659,기능성방석,C016411,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 기능성방석
K0023660,기능성쿠션,C016414,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 기능성쿠션
K0023661,대방석,C016415,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 대방석
K0023662,대쿠션,C016416,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 대쿠션
K0023663,등받이쿠션,C016417,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 등받이쿠션
K0023664,목쿠션,C016418,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 목쿠션
K0023665,바디필로우,C016419,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 바디필로우
K0023666,방석,C016420,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 방석
K0023667,죽부인,C016421,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 죽부인
K0023668,쿠션,C016422,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 쿠션
K0023669,헤드쿠션,C016423,EX(완전일치),1,G마켓2.0,침구/커튼 > 방석/쿠션 > 헤드쿠션
K0023670,경침/목침,C016424,EX(완전일치),1,G마켓2.0,침구/커튼 > 베개/베개커버 > 경침/목침
K0023671,경침,C016424,SY(유의어분리),2,G마켓2.0,침구/커튼 > 베개/베개커버 > 경침/목침
K0023672,목침,C016424,SY(유의어분리),2,G마켓2.0,침구/커튼 > 베개/베개커버 > 경침/목침
K0023673,베개,C016426,EX(완전일치),1,G마켓2.0,침구/커튼 > 베개/베개커버 > 베개
K0023674,베개커버,C016427,EX(완전일치),1,G마켓2.0,침구/커튼 > 베개/베개커버 > 베개커버
K0023675,롤스크린,C016428,EX(완전일치),1,G마켓2.0,침구/커튼 > 블라인드 > 롤스크린
K0023676,문발,C016430,EX(완전일치),1,G마켓2.0,침구/커튼 > 블라인드 > 문발
K0023677,버티컬,C016431,EX(완전일치),1,G마켓2.0,침구/커튼 > 블라인드 > 버티컬
K0023678,블라인드,C016432,EX(완전일치),1,G마켓2.0,침구/커튼 > 블라인드 > 블라인드
K0023679,방석솜,C016433,EX(완전일치),1,G마켓2.0,침구/커튼 > 솜 > 방석솜
K0023680,베개솜,C016435,EX(완전일치),1,G마켓2.0,침구/커튼 > 솜 > 베개솜
K0023681,요솜,C016436,EX(완전일치),1,G마켓2.0,침구/커튼 > 솜 > 요솜
K0023682,이불솜,C016437,EX(완전일치),1,G마켓2.0,침구/커튼 > 솜 > 이불솜
K0023683,쿠션솜,C016438,EX(완전일치),1,G마켓2.0,침구/커튼 > 솜 > 쿠션솜
K0023684,기타수예용품,C016439,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 기타수예용품
K0023685,뜨개실,C016441,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 뜨개실
K0023686,비즈/리본,C016442,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 비즈/리본
K0023687,비즈,C016442,SY(유의어분리),2,G마켓2.0,침구/커튼 > 수예용품 > 비즈/리본
K0023688,리본,C016442,SY(유의어분리),2,G마켓2.0,침구/커튼 > 수예용품 > 비즈/리본
K0023689,십자수,C016443,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 십자수
K0023690,퀼트용품,C016444,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 퀼트용품
K0023691,패브릭원단,C016445,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 패브릭원단
K0023692,펠트용품,C016446,EX(완전일치),1,G마켓2.0,침구/커튼 > 수예용품 > 펠트용품
K0023693,낮잠이불,C016447,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 낮잠이불
K0023694,방수요,C016449,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 방수요
K0023695,아동베개/커버,C016450,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 아동베개/커버
K0023696,아동베개,C016450,SY(유의어분리),2,G마켓2.0,침구/커튼 > 아동침구 > 아동베개/커버
K0023697,커버,C016450,SY(유의어분리),2,G마켓2.0,침구/커튼 > 아동침구 > 아동베개/커버
K0023698,아동요/패드,C016451,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 아동요/패드
K0023699,아동요,C016451,SY(유의어분리),2,G마켓2.0,침구/커튼 > 아동침구 > 아동요/패드
K0023700,패드,C016451,SY(유의어분리),2,G마켓2.0,침구/커튼 > 아동침구 > 아동요/패드
K0023701,아동이불,C016452,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 아동이불
K0023702,아동침구세트,C016453,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 아동침구세트
K0023703,아동카페트,C016454,EX(완전일치),1,G마켓2.0,침구/커튼 > 아동침구 > 아동카페트
K0023704,담요,C016455,EX(완전일치),1,G마켓2.0,침구/커튼 > 이불 > 담요
K0023705,이불커버,C016457,EX(완전일치),1,G마켓2.0,침구/커튼 > 이불 > 이불커버
K0023706,차렵이불,C016458,EX(완전일치),1,G마켓2.0,침구/커튼 > 이불 > 차렵이불
K0023707,홑이불,C016459,EX(완전일치),1,G마켓2.0,침구/커튼 > 이불 > 홑이불
K0023708,이불베개세트,C016460,EX(완전일치),1,G마켓2.0,침구/커튼 > 침구세트 > 이불베개세트
K0023709,이불토퍼세트,C016462,EX(완전일치),1,G마켓2.0,침구/커튼 > 침구세트 > 이불토퍼세트
K0023710,이불패드세트,C016463,EX(완전일치),1,G마켓2.0,침구/커튼 > 침구세트 > 이불패드세트
K0023711,침대커버세트,C016464,EX(완전일치),1,G마켓2.0,침구/커튼 > 침구세트 > 침대커버세트
K0023712,혼수예단세트,C016465,EX(완전일치),1,G마켓2.0,침구/커튼 > 침구세트 > 혼수예단세트
K0023713,매트커버,C016466,EX(완전일치),1,G마켓2.0,침구/커튼 > 침대/매트커버 > 매트커버
K0023714,침대커버,C016468,EX(완전일치),1,G마켓2.0,침구/커튼 > 침대/매트커버 > 침대커버
K0023715,대자리/마작자리,C016469,EX(완전일치),1,G마켓2.0,침구/커튼 > 카페트/러그 > 대자리/마작자리
K0023716,대자리,C016469,SY(유의어분리),2,G마켓2.0,침구/커튼 > 카페트/러그 > 대자리/마작자리
K0023717,마작자리,C016469,SY(유의어분리),2,G마켓2.0,침구/커튼 > 카페트/러그 > 대자리/마작자리
K0023718,러그,C016471,EX(완전일치),1,G마켓2.0,침구/커튼 > 카페트/러그 > 러그
K0023719,발매트,C016472,EX(완전일치),1,G마켓2.0,침구/커튼 > 카페트/러그 > 발매트
K0023720,왕골자리,C016473,EX(완전일치),1,G마켓2.0,침구/커튼 > 카페트/러그 > 왕골자리
K0023721,카페트,C016474,EX(완전일치),1,G마켓2.0,침구/커튼 > 카페트/러그 > 카페트
K0023722,기타커버류,C016475,EX(완전일치),1,G마켓2.0,침구/커튼 > 커버류 > 기타커버류
K0023723,냉장고커버,C016477,EX(완전일치),1,G마켓2.0,침구/커튼 > 커버류 > 냉장고커버
K0023724,러너,C016478,EX(완전일치),1,G마켓2.0,침구/커튼 > 커버류 > 러너
